,Winery,Lats,Longs
9058,Sequiot,42.4728194,-88.0928888
9059,Eric Cottat,38.9131946,-77.0452147
9060,Retorno,31.774189,34.95055
9061,Domaine Pierre Duret,45.51255399999999,-73.496054
9062,SOLID,36.72756,-95.93239799999999
9063,Deering,32.7463327,-116.9873717
9064,Terra de Falanis,39.464807,3.135422
9065,Main & Geary,37.2230876,-95.70603559999999
9066,Monte Cinco,29.3481153,-98.4166261
9067,Le Cimate,42.8744826,12.5976233
9068,Marion-Bosser,49.0823517,3.9422602
9069,Collection des Anges,46.9081177,-71.1021686
9070,Devil's Advocate,44.973411,-93.27554099999999
9071,Headbanger,40.0472045,-75.412964
9072,Jasper Sisco,45.459394,-122.6417871
9073,Barrel Road,27.3945286,-80.3317941
9074,Roquesán,41.70180810000001,-3.5785902
9075,Eterna Juventud,31.3036486,-110.9405297
9076,Stina's,47.1724767,-122.4934975
9077,Diseño,32.720241,-117.168566
9078,Finca Los Olmos,33.3200251,-108.8825681
9079,Parkers Estate,37.03785060000001,-84.6340632
9080,Ghostrunner,45.6690089,-122.6289667
9081,Fattoria San Michele a Torri,43.7070503,11.1357355
9082,Château Soussac,44.7297429,0.005797999999999999
9083,Malabaila,44.7989724,8.0389508
9084,Château Haut-Macô,45.0637899,-0.5049167
9085,Licenciado,33.8480569,-117.8871143
9086,Château Fourcas Hosten,45.07591,-0.789953
9087,Adega Cachín,42.3943,-7.44373
9088,Karine,40.733053,-73.99770199999999
9089,Abbey Creek,45.5979924,-123.0011991
9090,Château Grand Tayac,45.0619956,-0.702457
9091,Colle S. Mustiola di Fabio Cenni,43.0246205,11.9610466
9092,Unparalleled,44.980269,-93.266302
9093,Redwood Empire,38.01925230000001,-122.8631254
9094,Arthur's Creek,-37.583333,145.2
9095,Willow Creek,38.947303,-94.594169
9096,Somerston,38.5062055,-122.2773652
9097,Centovigne,45.5319383,8.1872518
9098,Château Léognan,44.7061644,-0.6385415999999999
9099,Château Trottevieille,44.8947693,-0.145056
9100,Château Magnan-Figeac,44.9058678,-0.1902043
9101,Rive Droite Rive Gauche,41.1296223,-73.3686968
9102,Domaine de Lamothe,46.0394426,-73.1106355
9103,Château de Reynaud,45.0358391,-0.5268792999999999
9104,Howling Wolves,42.5192852,-70.8938122
9105,Ponte Vecchio,43.767925,11.2531435
9106,Lapis Luna,34.4705411,-117.2410894
9107,Hooker,36.86002610000001,-101.2134954
9108,Backhouse,34.039611,-118.430077
9109,Cortijo,44.478107,-73.21203799999999
9110,Amadores,27.791444,-15.726886
9111,Wilson and Wilson,37.7859784,-122.4132058
9112,Pennyroyal Farm,39.002392,-123.3624208
9113,Secret Squirrel,33.643705,-101.941616
9114,Santini,38.8474944,-77.3727102
9115,Terras de Lantaño,42.569443,-8.687089
9116,Château Franc Cardinal,44.9568602,-0.0220639
9117,Festival and Feast,27.0780727,-82.42533650000001
9118,Toboni,37.7881668,-122.4480725
9119,Prosper,33.2362278,-96.80111
9120,Valentini,25.8720551,-80.3671699
9121,Les Collines,46.0041174,-118.274291
9122,Dos Lagos Vineyards,38.59765000000001,-122.451768
9123,Tamburlaine,34.886703,-82.37279769999999
9124,Antale,40.7644934,-73.4535398
9125,Bosco Nestore,42.3477068,14.0225903
9126,Scagliola,37.7299386,-88.524729
9127,Dynasty Cellars,48.789146,-122.448601
9128,Falkenstein,49.6085901,7.872948200000001
9129,Château Pontoise Cabarrus,45.286106,-0.786036
9130,Varozza,38.51715300000001,-122.47527
9131,Claude Lafond,45.5535263,-73.5747475
9132,Hard Six Cellars,38.553887,-122.569897
9133,noblet,30.6643104,-88.1663377
9134,Prodigo,40.6777333,-80.0940335
9135,Whalebone,41.0511262,-71.9574586
9136,Jean Edwards,38.2917024,-122.4570974
9137,Compagnie Viticole de Provence,43.3271832,5.4881819
9138,Casalvento Radda,43.473473,11.351042
9139,Domaine Tempier,43.1835314,5.7728408
9140,Château Béard la Chapelle,44.8793046,-0.1297415
9141,Brancher,45.7814209,-74.0017263
9142,Declaration,38.9176536,-77.0232207
9143,Myka,49.20937319999999,-123.0850763
9144,Jack Barrett,40.713678,-73.98885899999999
9145,Clos la Coutale,37.8749361,-122.2938006
9146,Nanfro,30.2181129,-85.65119729999999
9147,Nicosia,35.1855659,33.38227639999999
9148,Château Borie de Noaillan,44.479551,-0.366154
9149,Jean Maréchal,45.5158541,-73.4690193
9150,Castillo de Jumilla,38.4793813,-1.3333637
9151,Oraison,43.914706,5.921487
9152,Thunder Mountain,28.420005,-81.584622
9153,Gallo of Sonoma,38.6646664,-122.9159634
9154,Glass Mountain,36.353646,-98.58480499999999
9155,First Press,33.4133004,-111.9741695
9156,Château de la Font du Loup,47.8534888,-69.5551407
9157,Olson Ogden,41.24525819999999,-112.0213432
9158,Domaine du Crampilh,43.544503,-0.1354272
9159,Capolino Perlingieri,41.2178774,14.5738438
9160,La Mormoraia,43.5017856,11.0526538
9161,Podere La Berta,44.26429,11.80474
9162,Tenuta Casali,43.9721051,12.2002829
9163,Señorío de Cuzcurrita,42.541201,-2.96531
9164,Villa Venti,44.0580865,12.3175769
9165,Domaine Corne-Loup,44.0125429,4.702522699999999
9166,Jepson,32.0779023,-81.0951688
9167,Helvetia,45.5956712,-122.9173256
9168,Tobin James,35.654615,-120.534507
9169,Château Haut-Simard,44.882013,-0.1593983
9170,Château Loudenne,45.3199419,-0.7920723
9171,Prominence,39.4726658,-119.7780657
9172,Domaine La Borie Blanche,34.0837666,-118.3409176
9173,District 7 Wines,45.539489,-122.6783716
9174,Clos des Bachelards,46.1916065,4.705308
9175,Furthermore,38.4424478,-122.8604191
9176,Amizetta,38.521258,-122.380629
9177,Gratallops,41.1931656,0.7767556
9178,3 Badge Beverage,38.2902396,-122.4573835
9179,La Croix du Pin,48.07910099999999,0.6021460000000001
9180,French Rabbit,38.3032956,-77.4611311
9181,Chateau Chantal,44.9195025,-85.5020069
9182,Château Bessan Ségur,45.3277727,-0.8945872
9183,Château Trians,45.4976767,-73.5674331
9184,Château Piron,44.647731,-0.5108309999999999
9185,Dynamite Vineyards,38.879961,-94.924697
9186,Silk Oak,28.0312801,-82.73884629999999
9187,Fattoria di Ruppiano,43.3771323,11.3487321
9188,60 North,29.0002901,-95.97060169999999
9189,Château Au Grand Paris,44.720147,-0.025464
9190,Château Haut-Sorillon,45.0038889,-0.1207641
9191,Raphael,39.039523,-94.59124399999999
9192,Casa Larga,43.051453,-77.432665
9193,Château Lajarre,44.8222536,-0.0101282
9194,Fount,41.4837646,-81.7317601
9195,Bodegas Ondalan,42.496379,-2.436357
9196,Poderi dei Bricchi Astigiani,44.8224393,8.190754
9197,Careglio,44.757753,7.991352999999999
9198,Château Cos Labory,45.2306681,-0.7770144999999999
9199,Castellarin,34.4321861,-119.7022545
9200,Witness Tree,45.0364626,-123.1170654
9201,Riverbend,39.05205830000001,-84.4188258
9202,Bush Bike,29.7349362,-95.68738379999999
9203,Bodegas Monte La Reina,41.5148388,-5.5018364
9204,Château du Bousquet,44.6567843,2.8075916
9205,Sutro,37.7804369,-122.5136935
9206,Ancilla,41.338161,-86.445869
9207,Corey Creek,41.0457263,-72.44643529999999
9208,Château de Lionne,44.6097592,-0.3503831
9209,Château de Rouquette,44.7661664,0.0532401
9210,Château Saint Seurin,44.8466935,-0.5896357
9211,Day Owl,42.183159,-83.61783430000001
9212,Les Vignerons de Florensac,43.3891785,3.4646209
9213,I Campi,40.827,14.139
9214,Middle Ridge,33.5637885,-83.87469019999999
9215,Jean Loron,46.2125679,4.7748095
9216,Malibu,34.0259216,-118.7797571
9217,Kidder Family Wines,38.1399869,-121.1441134
9218,Château Maréchaux,45.14193119999999,-0.5545467
9219,Château Sainte-Luce Bellevue,14.5317928,-61.0449922
9220,Division,37.09024,-95.712891
9221,Do Ferreiro,45.4311578,-122.563098
9222,Robert Young,41.4680859,-90.53368449999999
9223,Château de Cordes,45.701607,2.83824
9224,Antis,40.6314639,-78.36146719999999
9225,Lamiable,45.512615,-73.55744299999999
9226,Cosecheros y Criadores,42.5065622,-2.4387971
9227,GEN 7,38.2472466,-122.2738538
9228,Domaine de Foretal,46.2137086,4.6601137
9229,La Perla Marco Triacca,46.162144,10.064335
9230,Château Lascombes,45.041003,-0.6828557
9231,Casa Raia,43.0588992,11.4771268
9232,Château la Fleur Poitou,40.8234815,-96.63604459999999
9233,Château Malavieille,43.631938,3.294884
9234,Maison Ambroise,47.1125024,4.9346178
9235,Château Trolliet Lafite,44.738186,0.490742
9236,Atalaya do Mar,33.583263,-78.992221
9237,Bodegas Antaño,41.4131406,-4.9627199
9238,Domaine Coquard Loison-Fleurot,47.1656173,4.9795281
9239,Leverage,38.901485,-94.36939199999999
9240,Upchurch,36.3547437,-94.1336085
9241,La Rochelle,46.160329,-1.151139
9242,Château du Tasta,44.764797,-0.465664
9243,Clos Cantenac,44.892786,-0.206934
9244,flipflop,38.7734465,-121.2694509
9245,Antler Hill,35.5581519,-82.5818583
9246,Château du Moulin,47.3694099,1.6096104
9247,Château Calon,45.266782,-0.7776259999999999
9248,Château Montrose,45.2465895,-0.7617695
9249,Stomennano,43.388115,11.240129
9250,Couleur d'Aquitaine,44.8118016,0.4738627
9251,Château Monbousquet,44.8711466,-0.1757072
9252,Masseto,26.1346672,-80.1414839
9253,Tenuta Castelbuono,42.968275,12.562838
9254,Care,37.09024,-95.712891
9255,Château Séguin,44.7537264,-0.6474866
9256,Château de Blaignac,44.5812035,-0.0432639
9257,Château La Bourrée,41.273816,-73.7832214
9258,Château Motte Maucourt,44.7020967,-0.177082
9259,Cold Water Creek,38.9148251,-94.6409843
9260,Ferro Family Wines,45.416418,-122.7004711
9261,Trueblood,41.6268594,-91.52815629999999
9262,La Diacceta,43.78462150000001,11.5033254
9263,Château d'Uza,44.0358844,-1.2018132
9264,Gabriele Valeriani,42.660992,13.717002
9265,Buddha Kat,45.3998528,-122.2786438
9266,TerrAmore,28.2551892,-80.7526199
9267,Marko,33.680254,-117.845605
9268,Eristavi Winery,37.7510834,-122.4064439
9269,Candialle,43.527502,11.294527
9270,La Crusset,35.4628099,-97.6493223
9271,Temple Bruer,34.062134,-118.304961
9272,Campo Marin,31.7283132,-116.5710568
9273,Ferrando,42.0143426,-80.2925109
9274,Vivencias,44.9634357,-93.2118137
9275,Rectoral do Umia,42.521278,-8.777728999999999
9276,Morell-Lawrence,46.0579552,-118.3668463
9277,Pierre Gaillard,45.3887137,4.720646299999999
9278,Vincent Sauvestre,46.9871173,4.7668328
9279,Galardi,33.6581268,-117.7513104
9280,Château Cambon la Pelousse,45.000643,-0.6289319999999999
9281,Château la Croix Romane,44.954883,-0.20872
9282,Château Fonbadet,45.18106,-0.7525522
9283,Chateau Peybonhomme-les-Tours,45.119538,-0.640039
9284,Gratavinum,41.2124727,0.7603147
9285,Evoke,35.6540353,-97.4816781
9286,Reif Estate,43.2173408,-79.0610813
9287,Marqués de Arviza,42.4657906,-2.5666618
9288,Château de Francs,44.945889,-0.006346999999999999
9289,La Quercia,41.4653906,-93.6845889
9290,Cantine Povero,44.8247048,8.0137453
9291,Domaine de la Coche,47.115672,-1.820909
9292,Angel's Secret,49.1266869,-123.184947
9293,Robert Foley,38.59765000000001,-122.451768
9294,Adega Algueira,42.4179562,-7.474652000000001
9295,Uppercut,45.00140100000001,-93.2514162
9296,Domaine des Baguiers,43.177892,5.7746534
9297,Areo,33.542446,-117.7838341
9298,Château Fredignac,45.133874,-0.6473979999999999
9299,Château Le Cap,46.811978,-71.20501
9300,Château Sémeillan Mazeau,45.0710488,-0.7947513
9301,Saveur des Vins de France,50.6411032,3.061589
9302,Château Cap de Mourlin,44.90799680000001,-0.1544805
9303,Château Cossieu Coutelin,45.244409,-0.80633
9304,Château Viella,43.6005558,-0.1262216
9305,Les Vignerons de Grimaud,43.2687122,6.5313952
9306,Great Sage,39.21307609999999,-76.93908200000001
9307,Varvaglione,40.3895461,17.3160625
9308,Adalia,45.600767,-73.5912438
9309,Altolandon,40.7437362,-73.99133139999999
9310,San Fabiano,37.5335335,-122.3285063
9311,Fattoria di Basciano,43.8202845,11.4848817
9312,Castello del Trebbio,43.8371746,11.3870801
9313,Riscal,42.5112876,-2.6197756
9314,Gratien et Meyer,47.24862720000001,-0.0510773
9315,Domaine Fribourg,47.1069634,4.8755177
9316,Camino del Inca,36.144635,-115.137516
9317,Viña Ijalba,42.47848,-2.44253
9318,Viñas de Vila,32.0261242,-116.615324
9319,Caren,34.047059,-84.324332
9320,Bodegas Torreduero,41.5259728,-5.3813925
9321,The Heavy,28.5854968,-81.3641257
9322,Tenute Olbios,40.8797738,9.5067519
9323,Castello La Leccia,43.439739,11.279225
9324,Clos Pepe,34.666622,-120.3499872
9325,Wiliam Augustus,41.7655732,-87.64138129999999
9326,Ringer,38.5344585,-94.9085748
9327,Venta Mazzaron,37.5709214,-1.2591773
9328,ENSO,36.1562315,-95.9885255
9329,Cascina del Pozzo,44.7702007,8.032186099999999
9330,Château Laforêt,46.641079,-1.710767
9331,The Setting,39.531684,-78.62165
9332,Mad Crush,43.6554201,-79.4133518
9333,Cà Richeta,44.740371,8.192636199999999
9334,Swingset,38.95390460000001,-94.3615713
9335,Ñandú,41.9246132,-87.6962257
9336,Canoas,37.2842589,-121.8765928
9337,Plush,30.2672397,-97.73670899999999
9338,Verve,36.9762457,-122.0267225
9339,Cuatro Rayas,41.4043027,-4.8992036
9340,Fetish,37.6539191,-97.3352906
9341,Fratelli Bortolin,45.9053106,12.0377908
9342,Val di Toro,42.723844,11.196827
9343,Trambusti,43.7946693,11.1967735
9344,Quinta Couselo,41.934756,-8.827967
9345,Los Nevados,4.7896956,-75.3763646
9346,Bodegas del Paramo,33.9850652,-118.0969511
9347,Ryzin,34.194025,-118.9502329
9348,Happs,39.978434,-75.131022
9349,Domaine Pascal Prunier-Bonheur,46.9838214,4.7628255
9350,Kraemer,33.8765441,-117.8663814
9351,Vilerma,42.379248,-8.104657
9352,Alessandro Tofanari,43.4362485,11.0690491
9353,Antico Castello,43.8093967,-79.54726029999999
9354,Brocatelli Galli,43.0575578,12.5474851
9355,Madison Ridge,36.0877836,-87.4177108
9356,Familia Colombi,6.1987296,-75.5808145
9357,Larry Cherubino,-31.94655699999999,115.835173
9358,Brochelle Vineyards,35.644143,-120.656091
9359,Château Kalian,44.786159,0.467399
9360,Leonard Wine Company,38.3110691,-122.3048387
9361,Bartholomew Park,30.3034465,-97.6961589
9362,Respite,37.3478217,-95.2754794
9363,Cartograph,38.6119923,-122.8695437
9364,Cavit,32.972409,-111.548755
9365,Ménage à Trois,38.4211186,-122.3902743
9366,Lapeyre,29.94983239999999,-90.1772069
9367,Abadía de Acón,41.64481500000001,-3.781988
9368,Shippey,38.2083568,-85.667112
9369,Viña Salamanca,40.9701039,-5.663539699999999
9370,Silver Cap,41.5674511,-93.79956639999999
9371,Château d'Yquem,40.7684892,-73.9589049
9372,Blue Oak,29.9805088,-90.0936017
9373,Domaine Brusset,44.23061999999999,4.9315822
9374,Pojer & Sandri,38.8453194,-94.80896659999999
9375,Le Due Terre,46.03885469999999,13.4782334
9376,Cantina Tomaso Gianolio,44.5261346,7.7049897
9377,Domaine de la Foliette,47.171499,-1.412661
9378,Domaine la Paonnerie,34.0837666,-118.3409176
9379,Lombardo,42.9480864,-78.8638441
9380,Robert O. Smasne,46.22041249999999,-119.7785282
9381,Barrat-Masson,48.5962608,3.5561983
9382,Cascina Val del Prete,44.8064003,8.0631338
9383,Domaine du Dragon,43.55404559999999,6.434659
9384,Electra,34.0292588,-98.91895749999999
9385,Monte Negro,42.708678,19.37439
9386,Culmina,49.134681,-119.592638
9387,Alpha Loire,47.41037799999999,0.981501
9388,Tiedemann,37.7928294,-122.3978806
9389,Ideology Cellars,38.3638014,-122.3391244
9390,Double Eagle,32.2745284,-106.795189
9391,On Q,40.231054,-76.744855
9392,Château la Canorgue,43.8316651,5.3158862
9393,Poggio Nicchiaia,43.509176,10.772815
9394,Château la Fleur Bellevue,40.8234815,-96.63604459999999
9395,Château de Camensac,45.1464079,-0.7863941999999999
9396,Domaine Jérôme Gradassi,44.05752649999999,4.831125399999999
9397,Domaine Philippe Faury,37.8749361,-122.2938006
9398,Amézola,43.25616249999999,-2.9406963
9399,Castillo de Mendoza,42.5581101,-2.7530708
9400,S.C. Pannell,-35.2032609,138.545773
9401,Bzikot Père et Fils,46.94577,4.7524315
9402,Fontaine du Clos,44.0880851,4.9631862
9403,Kalleske,-34.45799,138.9283622
9404,Solitude,40.619852,-111.591885
9405,Dunites,35.0988648,-120.612393
9406,Pentagon,38.8718568,-77.0562669
9407,Clos Barenys,41.0887378,1.1047171
9408,Domaine George,47.774303,3.7530421
9409,Château Fontenelle,43.1849604,2.597647
9410,Capçanes,41.1006811,0.7821062
9411,Château la Bessane,34.0522342,-118.2436849
9412,Glen Ellen,38.3640795,-122.5241487
9413,Van Westen,49.5825154,-119.5852131
9414,Joie,40.7417617,-74.0065726
9415,Château Barde Haut,44.891877,-0.132608
9416,Château Brulescaille,45.048451,-0.5261629999999999
9417,Mas Martinet,41.1752213,0.7916691000000001
9418,Climbing,36.117947,-95.92112
9419,Ileana,26.2856227,-80.2464085
9420,Gothic,39.6576886,-104.9877887
9421,Palos,41.7040235,-87.8173687
9422,Gil Luna,25.7632943,-80.1909402
9423,Château Chavrignac,44.6017675,0.0524877
9424,Familia Montaña,46.8796822,-110.3625658
9425,T,37.09024,-95.712891
9426,D'Alfonso-Curran,34.607646,-120.351936
9427,Little Stone Vineyard,38.928635,-94.8181795
9428,Château Hannetot,44.7488439,-0.584904
9429,Château Haut-Canteloup,45.1719122,-0.6336678
9430,Pago Aylés,41.40036509999999,-1.0681544
9431,Mythology,43.641537,-79.43118869999999
9432,Little Rebel,34.9606851,-82.3067552
9433,Ferngrove,38.5018183,-123.0051322
9434,Dennen,43.0198966,-85.7640815
9435,Guitián,30.5148206,-87.21974949999999
9436,Gilardi,37.9618851,-122.5023372
9437,Mattucci,40.7948349,-76.41984060000001
9438,Lodmell Cellars,46.067567,-118.3403822
9439,Stewart,37.09024,-95.712891
9440,Odonata,36.5748573,-121.5799132
9441,Château Beauregard,44.9227498,-0.2019154
9442,Antic,34.0866951,-118.361102
9443,Jon Nathaniel,38.4766805,-122.450498
9444,Mas Sorrer,42.0339974,3.1217024
9445,Dehesa el Carrascal,38.9180973,-1.2345005
9446,Rogers & Rufus,37.09024,-95.712891
9447,Torito Bravo,33.7394918,-81.8532992
9448,Bodega Tintoralba,38.9611266,-1.444224
9449,Les Vignerons des Coteaux Romanais,47.317441,1.4000535
9450,Poderi Arcangelo,43.51933,11.03152
9451,Gran Familia,40.5964242,-73.9800051
9452,Le Cinciole,43.55782929999999,11.3008105
9453,Echo Ridge,39.7126413,-86.0150206
9454,Walter Scott,45.033815,-123.151444
9455,Aldegheri,45.5153297,10.8347666
9456,Les Fusionels,43.545815,3.125343
9457,Conde de Hervías & Mencos,42.4478771,-2.8870198
9458,Williams & Heim,37.09024,-95.712891
9459,G.A. Rossi di Medelana,44.7743254,11.8737294
9460,Domaine Michel Brégeon,37.8749361,-122.2938006
9461,Bodegas Vinos de León,42.586257,-5.585848
9462,Meyer-Fonné,48.10798579999999,7.281331599999999
9463,Battle Axe,36.05402249999999,-95.81047819999999
9464,Suter,42.501833,-96.387031
9465,Capay Valley,38.7107366,-122.0471933
9466,Nuggucciet,34.4382674,-118.5911945
9467,Domaine de Maubet,37.78053999999999,-122.479792
9468,Alvaro Palacios,28.9548529,-106.710551
9469,Château des Fougères,48.3542542,-1.2083418
9470,Clos Saint-Vincent,48.199546,7.324985999999999
9471,Wolfgang Puck,34.1705157,-118.534799
9472,Adoquin,28.675963,-100.5471506
9473,Castro Brey,42.7900236,-8.3266324
9474,Hayward by Folin Cellars,42.444396,-123.325058
9475,Bodegas Aresan,39.1993465,-2.7144116
9476,Christian Moueix,38.4050817,-122.3739738
9477,Delta Landing,39.4540729,-74.7262396
9478,Nicolas Maillet,46.382335,4.736992
9479,Old School,36.0639858,-95.92145719999999
9480,Château de la Tuilerie,43.7662272,4.37946
9481,Pacific Flyway,38.463169,-121.834501
9482,Goose Watch,42.7588637,-76.7719654
9483,Cantine del Borgo Reale,40.7927497,-73.96787739999999
9484,Dado,42.3739624,-71.1204815
9485,Frati Bianchi,43.4563828,13.0963791
9486,Château Metairie Neuve,29.9840922,-90.1528519
9487,Xenysel,38.589839,-1.266303
9488,Quinta de Aves,38.7177125,-3.5618096
9489,Château Clos Chaumont,44.7394482,-0.3667116
9490,Château Les Petits,45.7474551,-73.43576039999999
9491,Perimeter,37.09024,-95.712891
9492,Villa Corliano,43.7809012,10.4288729
9493,Watts,33.9386361,-118.2380432
9494,Francis Blanchet,47.2881988,2.9698997
9495,Cantine Federiciane,40.90493,14.1513214
9496,Domaine les Fils de René Quénard,45.5285896,6.002613699999999
9497,Parmoleto,42.951742,11.427669
9498,Domaine Grand St Paul,45.4575924,-72.8338316
9499,Château Macalan,44.9196385,-0.4740781999999999
9500,Old Acre Wines,32.933052,35.082678
9501,Pietraventosa,40.800597,16.885186
9502,Loubud,34.6778165,-120.368135
9503,Simonassi,-12.049845,-38.361059
9504,Gumdale,-27.4942399,153.1590306
9505,Charles Cimicky,-34.5832971,138.8786207
9506,Kettle Valley,49.056813,-118.943446
